Amplicon	Letter	Number	MT	WT	Ratio
EL_CUX1	A	1	0	0	0.0
EL_SRSF2	A	1	0	0	0.0
EL_TET2a	A	1	1	0	0.9900990099009901
EL_TET2b	A	1	1	0	0.9900990099009901
EL_TGFB3_c	A	1	0	0	0.0
EL_TGFB3_g	A	1	0	0	0.0
EL_CUX1	A	10	0	0	0.0
EL_SRSF2	A	10	0	0	0.0
EL_TET2a	A	10	0	2	0.0
EL_TET2b	A	10	0	0	0.0
EL_TGFB3_c	A	10	0	0	0.0
EL_TGFB3_g	A	10	0	0	0.0
EL_CUX1	A	11	0	0	0.0
EL_SRSF2	A	11	0	0	0.0
EL_TET2a	A	11	5	9	0.35688793718772305
EL_TET2b	A	11	5	3	0.6242197253433208
EL_TGFB3_c	A	11	0	0	0.0
EL_TGFB3_g	A	11	0	0	0.0
EL_CUX1	A	12	0	0	0.0
EL_SRSF2	A	12	0	6	0.0
EL_TET2a	A	12	8	25	0.24235080278703425
EL_TET2b	A	12	38	9	0.8083386513507764
EL_TGFB3_c	A	12	0	0	0.0
EL_TGFB3_g	A	12	0	3	0.0
EL_CUX1	A	13	0	0	0.0
EL_SRSF2	A	13	7	6	0.5380476556495004
EL_TET2a	A	13	23	20	0.5347593582887701
EL_TET2b	A	13	15	26	0.365764447695684
EL_TGFB3_c	A	13	0	0	0.0
EL_TGFB3_g	A	13	1	1	0.49751243781094534
EL_CUX1	A	14	0	0	0.0
EL_SRSF2	A	14	0	0	0.0
EL_TET2a	A	14	0	1	0.0
EL_TET2b	A	14	3	1	0.7481296758104738
EL_TGFB3_c	A	14	0	0	0.0
EL_TGFB3_g	A	14	0	0	0.0
EL_CUX1	A	15	0	0	0.0
EL_SRSF2	A	15	0	0	0.0
EL_TET2a	A	15	0	1	0.0
EL_TET2b	A	15	0	2	0.0
EL_TGFB3_c	A	15	0	0	0.0
EL_TGFB3_g	A	15	0	0	0.0
EL_CUX1	A	16	0	0	0.0
EL_SRSF2	A	16	0	5	0.0
EL_TET2a	A	16	3	11	0.21413276231263384
EL_TET2b	A	16	8	11	0.4208311415044713
EL_TGFB3_c	A	16	0	0	0.0
EL_TGFB3_g	A	16	0	0	0.0
EL_CUX1	A	17	0	0	0.0
EL_SRSF2	A	17	1	4	0.1996007984031936
EL_TET2a	A	17	6	6	0.4995836802664446
EL_TET2b	A	17	13	2	0.866089273817455
EL_TGFB3_c	A	17	0	0	0.0
EL_TGFB3_g	A	17	0	1	0.0
EL_CUX1	A	18	0	0	0.0
EL_SRSF2	A	18	2	2	0.49875311720698257
EL_TET2a	A	18	4	9	0.3074558032282859
EL_TET2b	A	18	5	0	0.9980039920159681
EL_TGFB3_c	A	18	0	0	0.0
EL_TGFB3_g	A	18	0	1	0.0
EL_CUX1	A	19	0	0	0.0
EL_SRSF2	A	19	4	2	0.6655574043261232
EL_TET2a	A	19	150	37	0.8020961445911984
EL_TET2b	A	19	2	11	0.15372790161414296
EL_TGFB3_c	A	19	0	0	0.0
EL_TGFB3_g	A	19	0	0	0.0
EL_CUX1	A	2	0	0	0.0
EL_SRSF2	A	2	2	4	0.3327787021630616
EL_TET2a	A	2	4	16	0.19990004997501248
EL_TET2b	A	2	9	7	0.5621486570893192
EL_TGFB3_c	A	2	0	0	0.0
EL_TGFB3_g	A	2	0	2	0.0
EL_CUX1	A	20	0	0	0.0
EL_SRSF2	A	20	3	18	0.1427891480247501
EL_TET2a	A	20	9	9	0.49972237645752354
EL_TET2b	A	20	14	11	0.5597760895641744
EL_TGFB3_c	A	20	0	0	0.0
EL_TGFB3_g	A	20	1	2	0.33222591362126247
EL_CUX1	A	21	0	0	0.0
EL_SRSF2	A	21	1	0	0.9900990099009901
EL_TET2a	A	21	1	1	0.49751243781094534
EL_TET2b	A	21	0	7	0.0
EL_TGFB3_c	A	21	0	0	0.0
EL_TGFB3_g	A	21	3	1	0.7481296758104738
EL_CUX1	A	22	0	0	0.0
EL_SRSF2	A	22	6	3	0.6659267480577137
EL_TET2a	A	22	8	14	0.3634711494775102
EL_TET2b	A	22	17	6	0.7388092133854846
EL_TGFB3_c	A	22	0	0	0.0
EL_TGFB3_g	A	22	3	4	0.42796005706134094
EL_CUX1	A	23	0	0	0.0
EL_SRSF2	A	23	0	1	0.0
EL_TET2a	A	23	4	1	0.7984031936127745
EL_TET2b	A	23	0	0	0.0
EL_TGFB3_c	A	23	0	0	0.0
EL_TGFB3_g	A	23	1	2	0.33222591362126247
EL_CUX1	A	24	0	0	0.0
EL_SRSF2	A	24	1	0	0.9900990099009901
EL_TET2a	A	24	5	1	0.831946755407654
EL_TET2b	A	24	2	4	0.3327787021630616
EL_TGFB3_c	A	24	0	0	0.0
EL_TGFB3_g	A	24	0	23	0.0
EL_CUX1	A	3	0	0	0.0
EL_SRSF2	A	3	0	1	0.0
EL_TET2a	A	3	0	1	0.0
EL_TET2b	A	3	5	3	0.6242197253433208
EL_TGFB3_c	A	3	0	0	0.0
EL_TGFB3_g	A	3	0	0	0.0
EL_CUX1	A	4	0	0	0.0
EL_SRSF2	A	4	2	2	0.49875311720698257
EL_TET2a	A	4	4	13	0.23515579071134624
EL_TET2b	A	4	1	5	0.1663893510815308
EL_TGFB3_c	A	4	0	0	0.0
EL_TGFB3_g	A	4	0	0	0.0
EL_CUX1	A	5	0	0	0.0
EL_SRSF2	A	5	0	0	0.0
EL_TET2a	A	5	2	3	0.3992015968063872
EL_TET2b	A	5	2	16	0.11104941699056078
EL_TGFB3_c	A	5	0	1	0.0
EL_TGFB3_g	A	5	1	0	0.9900990099009901
EL_CUX1	A	6	0	0	0.0
EL_SRSF2	A	6	7	3	0.6993006993006993
EL_TET2a	A	6	4	6	0.3996003996003996
EL_TET2b	A	6	12	12	0.4997917534360683
EL_TGFB3_c	A	6	0	1	0.0
EL_TGFB3_g	A	6	2	0	0.9950248756218907
EL_CUX1	A	7	0	0	0.0
EL_SRSF2	A	7	3	2	0.5988023952095809
EL_TET2a	A	7	5	9	0.35688793718772305
EL_TET2b	A	7	6	2	0.7490636704119851
EL_TGFB3_c	A	7	0	0	0.0
EL_TGFB3_g	A	7	0	0	0.0
EL_CUX1	A	8	0	0	0.0
EL_SRSF2	A	8	7	1	0.8739076154806492
EL_TET2a	A	8	7	22	0.24129610479145122
EL_TET2b	A	8	23	17	0.5748562859285179
EL_TGFB3_c	A	8	0	0	0.0
EL_TGFB3_g	A	8	0	3	0.0
EL_CUX1	A	9	0	0	0.0
EL_SRSF2	A	9	1	4	0.1996007984031936
EL_TET2a	A	9	6	8	0.4282655246252677
EL_TET2b	A	9	7	18	0.2798880447820872
EL_TGFB3_c	A	9	0	0	0.0
EL_TGFB3_g	A	9	1	0	0.9900990099009901
EL_CUX1	B	1	0	0	0.0
EL_SRSF2	B	1	0	5	0.0
EL_TET2a	B	1	1	3	0.24937655860349128
EL_TET2b	B	1	7	5	0.5828476269775188
EL_TGFB3_c	B	1	0	0	0.0
EL_TGFB3_g	B	1	1	1	0.49751243781094534
EL_CUX1	B	10	0	0	0.0
EL_SRSF2	B	10	0	9	0.0
EL_TET2a	B	10	0	3	0.0
EL_TET2b	B	10	2	3	0.3992015968063872
EL_TGFB3_c	B	10	0	0	0.0
EL_TGFB3_g	B	10	0	0	0.0
EL_CUX1	B	11	0	0	0.0
EL_SRSF2	B	11	0	0	0.0
EL_TET2a	B	11	3	10	0.23059185242121447
EL_TET2b	B	11	36	9	0.7998222617196179
EL_TGFB3_c	B	11	0	0	0.0
EL_TGFB3_g	B	11	0	1	0.0
EL_CUX1	B	12	0	0	0.0
EL_SRSF2	B	12	3	12	0.19986675549633579
EL_TET2a	B	12	5	47	0.09613535858488753
EL_TET2b	B	12	99	29	0.7733770799156316
EL_TGFB3_c	B	12	0	0	0.0
EL_TGFB3_g	B	12	3	3	0.49916805324459235
EL_CUX1	B	13	0	0	0.0
EL_SRSF2	B	13	10	23	0.3029385034837928
EL_TET2a	B	13	16	48	0.24996094360256207
EL_TET2b	B	13	91	56	0.6190055098292634
EL_TGFB3_c	B	13	0	0	0.0
EL_TGFB3_g	B	13	3	4	0.42796005706134094
EL_CUX1	B	14	0	0	0.0
EL_SRSF2	B	14	0	0	0.0
EL_TET2a	B	14	0	2	0.0
EL_TET2b	B	14	14	10	0.5830903790087463
EL_TGFB3_c	B	14	0	0	0.0
EL_TGFB3_g	B	14	0	0	0.0
EL_CUX1	B	15	0	0	0.0
EL_SRSF2	B	15	0	1	0.0
EL_TET2a	B	15	3	1	0.7481296758104738
EL_TET2b	B	15	3	0	0.9966777408637875
EL_TGFB3_c	B	15	0	0	0.0
EL_TGFB3_g	B	15	1	0	0.9900990099009901
EL_CUX1	B	16	0	0	0.0
EL_SRSF2	B	16	2	8	0.1998001998001998
EL_TET2a	B	16	11	24	0.31419594401599543
EL_TET2b	B	16	19	28	0.4041693256753882
EL_TGFB3_c	B	16	0	1	0.0
EL_TGFB3_g	B	16	3	1	0.7481296758104738
EL_CUX1	B	17	0	0	0.0
EL_SRSF2	B	17	2	23	0.07996801279488204
EL_TET2a	B	17	10	6	0.6246096189881324
EL_TET2b	B	17	46	10	0.8212819139439386
EL_TGFB3_c	B	17	0	0	0.0
